repository,pr_number,classification,evidence_type,event_at,commit_sha,finding_url,evidence_url,basis
llxprt-jefe,282,high_confidence,explicit_fixed_reply_with_commit,2026-07-13T22:46:34Z,ba46b10,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574734324,LLM-authored reply uses fix/address language and cites a commit
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-13T22:59:51Z,68bd89f51eddb9369def59bb4f7c66f03f3e2a0e,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/68bd89f51eddb9369def59bb4f7c66f03f3e2a0e,1.7 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-13T23:10:50Z,d323889b52d36dd1246fdeec435fc20fffc1797e,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/d323889b52d36dd1246fdeec435fc20fffc1797e,1.8 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-13T23:22:26Z,cb594b671c53f146bb613eb36a3d52062c1740e1,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/cb594b671c53f146bb613eb36a3d52062c1740e1,2.0 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-13T23:39:45Z,baeabf78ccfd80f2cf942d6297478d4a0bd4a6de,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/baeabf78ccfd80f2cf942d6297478d4a0bd4a6de,2.3 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-13T23:49:31Z,f15c236523dc6fc7c08bc80ae266258bd1256dc0,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/f15c236523dc6fc7c08bc80ae266258bd1256dc0,2.5 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-14T00:02:54Z,9239ef1b2d04b1b83d54866856dcbb8a9f247543,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/9239ef1b2d04b1b83d54866856dcbb8a9f247543,2.7 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-14T00:18:14Z,7105ad6f0b631c79b0379aa5c7704df166c8b819,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/7105ad6f0b631c79b0379aa5c7704df166c8b819,3.0 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-14T00:21:26Z,01203377467b0ed4f326cee1abae34155435a092,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/01203377467b0ed4f326cee1abae34155435a092,3.0 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-14T00:24:09Z,0970e76df80906205de517e32b69c125d8acfe56,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/0970e76df80906205de517e32b69c125d8acfe56,3.1 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-14T00:41:38Z,58a61976f5a8e6d573a626eef21dd65df194fd02,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/58a61976f5a8e6d573a626eef21dd65df194fd02,3.4 hours after latest retained CodeRabbit finding
llxprt-jefe,282,medium_confidence,commit_after_finding_within_24h,2026-07-14T00:56:55Z,712cdc39baf968d2687b4a51fff573fc28815c3b,https://github.com/vybestack/llxprt-jefe/pull/282#discussion_r3574221178,https://github.com/vybestack/llxprt-jefe/commit/712cdc39baf968d2687b4a51fff573fc28815c3b,3.6 hours after latest retained CodeRabbit finding
llxprt-jefe,284,medium_confidence,commit_after_finding_within_24h,2026-07-13T22:28:54Z,d317920ba7ce7d4b94fe5ec943cb09939e4b219f,https://github.com/vybestack/llxprt-jefe/pull/284#discussion_r3574588599,https://github.com/vybestack/llxprt-jefe/commit/d317920ba7ce7d4b94fe5ec943cb09939e4b219f,0.1 hours after latest retained CodeRabbit finding
llxprt-jefe,284,medium_confidence,commit_after_finding_within_24h,2026-07-13T22:34:46Z,1da655d3e6ce0fa9256c573bcf3d336d81c5858e,https://github.com/vybestack/llxprt-jefe/pull/284#discussion_r3574588599,https://github.com/vybestack/llxprt-jefe/commit/1da655d3e6ce0fa9256c573bcf3d336d81c5858e,0.2 hours after latest retained CodeRabbit finding
llxprt-jefe,284,medium_confidence,commit_after_finding_within_24h,2026-07-13T22:41:54Z,8cf2e7a2b59ca369b181319dcf98be18b53e793e,https://github.com/vybestack/llxprt-jefe/pull/284#discussion_r3574588599,https://github.com/vybestack/llxprt-jefe/commit/8cf2e7a2b59ca369b181319dcf98be18b53e793e,0.3 hours after latest retained CodeRabbit finding
llxprt-jefe,284,medium_confidence,commit_after_finding_within_24h,2026-07-13T22:47:27Z,18fc1ae038d5f97b341a73348e6728690de3f7d8,https://github.com/vybestack/llxprt-jefe/pull/284#discussion_r3574588599,https://github.com/vybestack/llxprt-jefe/commit/18fc1ae038d5f97b341a73348e6728690de3f7d8,0.4 hours after latest retained CodeRabbit finding
llxprt-jefe,284,medium_confidence,commit_after_finding_within_24h,2026-07-13T22:53:52Z,fc6f7b1647697473c6a13c23b2a53d8987a0975f,https://github.com/vybestack/llxprt-jefe/pull/284#discussion_r3574588599,https://github.com/vybestack/llxprt-jefe/commit/fc6f7b1647697473c6a13c23b2a53d8987a0975f,0.5 hours after latest retained CodeRabbit finding
llxprt-jefe,288,high_confidence,commit_message_review_reference,2026-07-14T01:34:11Z,e3e15124e135c2b9f0f71369b169cee03cfc1f09,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575442393,https://github.com/vybestack/llxprt-jefe/commit/e3e15124e135c2b9f0f71369b169cee03cfc1f09,0.0 hours after latest retained CodeRabbit finding
llxprt-jefe,288,medium_confidence,commit_after_finding_within_24h,2026-07-14T02:19:47Z,41223157b795f46a550fd981125f34d68089d295,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575442393,https://github.com/vybestack/llxprt-jefe/commit/41223157b795f46a550fd981125f34d68089d295,0.8 hours after latest retained CodeRabbit finding
llxprt-jefe,288,medium_confidence,commit_after_finding_within_24h,2026-07-14T02:23:07Z,932e0010f1c96c0b5a7290a472c36679f7a0e0a2,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575442393,https://github.com/vybestack/llxprt-jefe/commit/932e0010f1c96c0b5a7290a472c36679f7a0e0a2,0.8 hours after latest retained CodeRabbit finding
llxprt-jefe,288,medium_confidence,commit_after_finding_within_24h,2026-07-14T02:26:29Z,fea5ca9c080ac43a1ccd7a36aeb85158a4e3b1f1,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575442393,https://github.com/vybestack/llxprt-jefe/commit/fea5ca9c080ac43a1ccd7a36aeb85158a4e3b1f1,0.9 hours after latest retained CodeRabbit finding
llxprt-jefe,288,medium_confidence,commit_after_finding_within_24h,2026-07-14T02:29:01Z,75b21a1abd3abc8f73a8e6d7dd69ca6bd1d79f6a,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575626441,https://github.com/vybestack/llxprt-jefe/commit/75b21a1abd3abc8f73a8e6d7dd69ca6bd1d79f6a,0.0 hours after latest retained CodeRabbit finding
llxprt-jefe,288,medium_confidence,commit_after_finding_within_24h,2026-07-14T02:41:37Z,030d343436ea783e7cbcc4aa8a3e881cb39281db,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575626441,https://github.com/vybestack/llxprt-jefe/commit/030d343436ea783e7cbcc4aa8a3e881cb39281db,0.2 hours after latest retained CodeRabbit finding
llxprt-jefe,288,medium_confidence,commit_after_finding_within_24h,2026-07-14T02:53:16Z,503c1b25ac92085bb72203182a167de68681cf13,https://github.com/vybestack/llxprt-jefe/pull/288#discussion_r3575626441,https://github.com/vybestack/llxprt-jefe/commit/503c1b25ac92085bb72203182a167de68681cf13,0.4 hours after latest retained CodeRabbit finding
llxprt-jefe,291,medium_confidence,commit_after_finding_within_24h,2026-07-14T04:08:35Z,2e6699013e7eb4a641cfe4a16a9bee153017fb99,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930,https://github.com/vybestack/llxprt-jefe/commit/2e6699013e7eb4a641cfe4a16a9bee153017fb99,0.1 hours after latest retained CodeRabbit finding
llxprt-jefe,291,medium_confidence,commit_after_finding_within_24h,2026-07-14T07:22:10Z,8e0edb4890c8a9d4353fed24e73cd7762d51e60f,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930,https://github.com/vybestack/llxprt-jefe/commit/8e0edb4890c8a9d4353fed24e73cd7762d51e60f,3.3 hours after latest retained CodeRabbit finding
llxprt-jefe,291,medium_confidence,commit_after_finding_within_24h,2026-07-14T07:28:49Z,88f16fc8e2521ffdee8b8e29e420d98f4dbe9f60,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930,https://github.com/vybestack/llxprt-jefe/commit/88f16fc8e2521ffdee8b8e29e420d98f4dbe9f60,3.4 hours after latest retained CodeRabbit finding
llxprt-jefe,291,medium_confidence,commit_after_finding_within_24h,2026-07-14T07:31:48Z,6c92a1d0d3ef3e76655b1740920f8f9df6b69bc3,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930,https://github.com/vybestack/llxprt-jefe/commit/6c92a1d0d3ef3e76655b1740920f8f9df6b69bc3,3.4 hours after latest retained CodeRabbit finding
llxprt-jefe,291,high_confidence,explicit_fixed_reply_with_commit,2026-07-14T07:32:01Z,6c92a1d,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943937,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3576894868,LLM-authored reply uses fix/address language and cites a commit
llxprt-jefe,291,high_confidence,explicit_fixed_reply_with_commit,2026-07-14T07:32:05Z,8e0edb4,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943953,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3576895229,LLM-authored reply uses fix/address language and cites a commit
llxprt-jefe,291,medium_confidence,commit_after_finding_within_24h,2026-07-14T07:41:32Z,ea253a8ca4c280e31aa9ea118a76b16574a4df9b,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930,https://github.com/vybestack/llxprt-jefe/commit/ea253a8ca4c280e31aa9ea118a76b16574a4df9b,3.6 hours after latest retained CodeRabbit finding
llxprt-jefe,291,medium_confidence,commit_after_finding_within_24h,2026-07-14T07:47:35Z,b7e325d8b207c842ab9f199c48b4c202be745aa5,https://github.com/vybestack/llxprt-jefe/pull/291#discussion_r3575943930,https://github.com/vybestack/llxprt-jefe/commit/b7e325d8b207c842ab9f199c48b4c202be745aa5,3.7 hours after latest retained CodeRabbit finding
llxprt-jefe,293,medium_confidence,commit_after_finding_within_24h,2026-07-14T05:23:11Z,ec26952ce031e7eeb234c31362671d5e0cc6df12,https://github.com/vybestack/llxprt-jefe/pull/293#discussion_r3576208141,https://github.com/vybestack/llxprt-jefe/commit/ec26952ce031e7eeb234c31362671d5e0cc6df12,0.1 hours after latest retained CodeRabbit finding
llxprt-jefe,293,high_confidence,explicit_fixed_reply_with_commit,2026-07-14T05:23:21Z,ec26952,https://github.com/vybestack/llxprt-jefe/pull/293#discussion_r3576208141,https://github.com/vybestack/llxprt-jefe/pull/293#discussion_r3576231661,LLM-authored reply uses fix/address language and cites a commit
llxprt-jefe,294,medium_confidence,commit_after_finding_within_24h,2026-07-14T15:33:43Z,2c804d99828ecc01eebb48720d1218532a23592b,https://github.com/vybestack/llxprt-jefe/pull/294#discussion_r3580393591,https://github.com/vybestack/llxprt-jefe/commit/2c804d99828ecc01eebb48720d1218532a23592b,0.0 hours after latest retained CodeRabbit finding
llxprt-jefe,294,medium_confidence,commit_after_finding_within_24h,2026-07-14T15:48:51Z,aaad2f3844d5cd0a63a427b07000024b99aff4ae,https://github.com/vybestack/llxprt-jefe/pull/294#discussion_r3580393591,https://github.com/vybestack/llxprt-jefe/commit/aaad2f3844d5cd0a63a427b07000024b99aff4ae,0.3 hours after latest retained CodeRabbit finding
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T13:55:17Z,6da96e4c9f301fb5832d4e196177a74483f9b4df,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/6da96e4c9f301fb5832d4e196177a74483f9b4df,2.6 hours after latest retained CodeRabbit finding
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T15:10:42Z,895454c1b935d51f1d53c126425fb408350f1aac,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/895454c1b935d51f1d53c126425fb408350f1aac,3.9 hours after latest retained CodeRabbit finding
llxprt-jefe,299,high_confidence,explicit_fixed_reply_with_commit,2026-07-14T15:12:36Z,895454c,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3580234442,LLM-authored reply uses fix/address language and cites a commit
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T15:54:45Z,3abd8f5b4b3d8d79a20236b5366e6faf7b47a367,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/3abd8f5b4b3d8d79a20236b5366e6faf7b47a367,4.6 hours after latest retained CodeRabbit finding
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T16:45:09Z,a68c163ebf3c083875b58d4f021c894b4256f39e,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/a68c163ebf3c083875b58d4f021c894b4256f39e,5.5 hours after latest retained CodeRabbit finding
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T17:13:18Z,0035894db02971f90f8c3635f29cdc9a085ce126,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/0035894db02971f90f8c3635f29cdc9a085ce126,5.9 hours after latest retained CodeRabbit finding
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T17:52:23Z,dc25468c1bfd861b87ee97ec71201fd80e531088,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/dc25468c1bfd861b87ee97ec71201fd80e531088,6.6 hours after latest retained CodeRabbit finding
llxprt-jefe,299,medium_confidence,commit_after_finding_within_24h,2026-07-14T18:26:31Z,7817ee6e56511683d6542d36c13ef8774e65b9fa,https://github.com/vybestack/llxprt-jefe/pull/299#discussion_r3578470872,https://github.com/vybestack/llxprt-jefe/commit/7817ee6e56511683d6542d36c13ef8774e65b9fa,7.2 hours after latest retained CodeRabbit finding
llxprt-jefe,300,medium_confidence,commit_after_finding_within_24h,2026-07-14T16:27:38Z,a8f39b1225bc8d6a032c4f7db9a0f23de688e91a,https://github.com/vybestack/llxprt-jefe/pull/300#discussion_r3580821178,https://github.com/vybestack/llxprt-jefe/commit/a8f39b1225bc8d6a032c4f7db9a0f23de688e91a,0.0 hours after latest retained CodeRabbit finding
llxprt-jefe,300,medium_confidence,commit_after_finding_within_24h,2026-07-14T16:35:01Z,34904a70408241a875856ee4f867422beef68a0f,https://github.com/vybestack/llxprt-jefe/pull/300#discussion_r3580821178,https://github.com/vybestack/llxprt-jefe/commit/34904a70408241a875856ee4f867422beef68a0f,0.1 hours after latest retained CodeRabbit finding
llxprt-jefe,300,high_confidence,explicit_fixed_reply_with_commit,2026-07-14T16:35:14Z,34904a7,https://github.com/vybestack/llxprt-jefe/pull/300#discussion_r3580821178,https://github.com/vybestack/llxprt-jefe/pull/300#discussion_r3580877857,LLM-authored reply uses fix/address language and cites a commit
llxprt-jefe,300,medium_confidence,commit_after_finding_within_24h,2026-07-14T16:48:00Z,6eedfcb49088b32fbb089991a5b8098998525293,https://github.com/vybestack/llxprt-jefe/pull/300#discussion_r3580821178,https://github.com/vybestack/llxprt-jefe/commit/6eedfcb49088b32fbb089991a5b8098998525293,0.3 hours after latest retained CodeRabbit finding
llxprt-jefe,303,medium_confidence,commit_after_finding_within_24h,2026-07-14T18:07:19Z,84ff70c682d309bb700e91cde91825ea1c43d1ca,https://github.com/vybestack/llxprt-jefe/pull/303#discussion_r3581367738,https://github.com/vybestack/llxprt-jefe/commit/84ff70c682d309bb700e91cde91825ea1c43d1ca,0.3 hours after latest retained CodeRabbit finding
llxprt-jefe,303,high_confidence,explicit_fixed_reply_with_commit,2026-07-14T18:08:10Z,84ff70c,https://github.com/vybestack/llxprt-jefe/pull/303#discussion_r3581367758,https://github.com/vybestack/llxprt-jefe/pull/303#discussion_r3581501341,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,28,medium_confidence,commit_after_finding_within_24h,2026-06-06T01:43:57Z,a6429dca2676add42c1f4a0b9d37bb80ffb079bd,https://github.com/vybestack/llxprt-luther/pull/28#discussion_r3366163659,https://github.com/vybestack/llxprt-luther/commit/a6429dca2676add42c1f4a0b9d37bb80ffb079bd,0.6 hours after latest retained CodeRabbit finding
llxprt-luther,30,medium_confidence,commit_after_finding_within_24h,2026-06-09T21:49:35Z,d100f1dbac75b8bd4257312ab5afd27b92be5391,https://github.com/vybestack/llxprt-luther/pull/30#discussion_r3383969318,https://github.com/vybestack/llxprt-luther/commit/d100f1dbac75b8bd4257312ab5afd27b92be5391,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,31,medium_confidence,commit_after_finding_within_24h,2026-06-10T05:09:53Z,16752a14a519537e452bc99da1428dcafc41712e,https://github.com/vybestack/llxprt-luther/pull/31#discussion_r3384598585,https://github.com/vybestack/llxprt-luther/commit/16752a14a519537e452bc99da1428dcafc41712e,5.1 hours after latest retained CodeRabbit finding
llxprt-luther,31,medium_confidence,commit_after_finding_within_24h,2026-06-10T05:09:53Z,f6db2269556d663e1d8154bc68fb60bf5ee90538,https://github.com/vybestack/llxprt-luther/pull/31#discussion_r3384598585,https://github.com/vybestack/llxprt-luther/commit/f6db2269556d663e1d8154bc68fb60bf5ee90538,5.1 hours after latest retained CodeRabbit finding
llxprt-luther,33,medium_confidence,commit_after_finding_within_24h,2026-06-10T22:09:24Z,4c1f72fd1ff7ed929c9e6268383ff16ff7b17907,https://github.com/vybestack/llxprt-luther/pull/33#discussion_r3391739018,https://github.com/vybestack/llxprt-luther/commit/4c1f72fd1ff7ed929c9e6268383ff16ff7b17907,0.4 hours after latest retained CodeRabbit finding
llxprt-luther,37,medium_confidence,commit_after_finding_within_24h,2026-06-11T20:27:07Z,e507b21002a6f84870fb3acc825cbfde5d9bdef5,https://github.com/vybestack/llxprt-luther/pull/37#discussion_r3398867415,https://github.com/vybestack/llxprt-luther/commit/e507b21002a6f84870fb3acc825cbfde5d9bdef5,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,39,medium_confidence,commit_after_finding_within_24h,2026-06-12T00:27:29Z,9d815184aadc81bf6ff56438ec1a2eebb74b2110,https://github.com/vybestack/llxprt-luther/pull/39#discussion_r3399898069,https://github.com/vybestack/llxprt-luther/commit/9d815184aadc81bf6ff56438ec1a2eebb74b2110,0.2 hours after latest retained CodeRabbit finding
llxprt-luther,44,high_confidence,commit_message_review_reference,2026-06-12T04:04:48Z,e3f8d2193004bcabe379dad467b4912aa6ac088a,https://github.com/vybestack/llxprt-luther/pull/44#discussion_r3400519601,https://github.com/vybestack/llxprt-luther/commit/e3f8d2193004bcabe379dad467b4912aa6ac088a,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,56,high_confidence,commit_message_review_reference,2026-06-15T18:40:09Z,2af4034f8f8e6e8734b36c8f96fc8830f3319679,https://github.com/vybestack/llxprt-luther/pull/56#discussion_r3415659767,https://github.com/vybestack/llxprt-luther/commit/2af4034f8f8e6e8734b36c8f96fc8830f3319679,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,57,high_confidence,commit_message_review_reference,2026-06-15T20:17:44Z,378c734bbb2241bcbc22ca550132cdd887c45c80,https://github.com/vybestack/llxprt-luther/pull/57#discussion_r3416078156,https://github.com/vybestack/llxprt-luther/commit/378c734bbb2241bcbc22ca550132cdd887c45c80,0.7 hours after latest retained CodeRabbit finding
llxprt-luther,58,high_confidence,commit_message_review_reference,2026-06-15T21:40:05Z,607ff1c9235b03dddb47c7f3a81f84543f56277c,https://github.com/vybestack/llxprt-luther/pull/58#discussion_r3416635757,https://github.com/vybestack/llxprt-luther/commit/607ff1c9235b03dddb47c7f3a81f84543f56277c,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,59,high_confidence,commit_message_review_reference,2026-06-15T22:34:46Z,f859172b239321949732025623a96fd780841a15,https://github.com/vybestack/llxprt-luther/pull/59#discussion_r3416908033,https://github.com/vybestack/llxprt-luther/commit/f859172b239321949732025623a96fd780841a15,0.2 hours after latest retained CodeRabbit finding
llxprt-luther,66,high_confidence,commit_message_review_reference,2026-06-24T07:39:27Z,5b7d269ddd630d225e6269a94aa193488ac16f21,https://github.com/vybestack/llxprt-luther/pull/66#discussion_r3465267264,https://github.com/vybestack/llxprt-luther/commit/5b7d269ddd630d225e6269a94aa193488ac16f21,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,67,medium_confidence,commit_after_finding_within_24h,2026-06-25T04:54:12Z,a81d780c2d7bb9451022cbb264b9e6ec1e45d25b,https://github.com/vybestack/llxprt-luther/pull/67#discussion_r3469165090,https://github.com/vybestack/llxprt-luther/commit/a81d780c2d7bb9451022cbb264b9e6ec1e45d25b,11.0 hours after latest retained CodeRabbit finding
llxprt-luther,69,high_confidence,commit_message_review_reference,2026-06-25T17:37:00Z,877e208a61ba60964e103a6383ce65c15e4d0f3a,https://github.com/vybestack/llxprt-luther/pull/69#discussion_r3475744011,https://github.com/vybestack/llxprt-luther/commit/877e208a61ba60964e103a6383ce65c15e4d0f3a,1.8 hours after latest retained CodeRabbit finding
llxprt-luther,69,high_confidence,explicit_fixed_reply_with_commit,2026-06-25T17:39:49Z,877e208,https://github.com/vybestack/llxprt-luther/pull/69#discussion_r3475744011,https://github.com/vybestack/llxprt-luther/pull/69#discussion_r3476427554,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,71,high_confidence,commit_message_review_reference,2026-06-26T19:44:03Z,5ba0f50343f770ea7ecbc345554b25cb82168902,https://github.com/vybestack/llxprt-luther/pull/71#discussion_r3483572209,https://github.com/vybestack/llxprt-luther/commit/5ba0f50343f770ea7ecbc345554b25cb82168902,0.6 hours after latest retained CodeRabbit finding
llxprt-luther,71,high_confidence,explicit_fixed_reply_with_commit,2026-06-26T22:59:24Z,feedbac,https://github.com/vybestack/llxprt-luther/pull/71#discussion_r3483572217,https://github.com/vybestack/llxprt-luther/pull/71#discussion_r3484505200,LLM-authored reply uses fix/address language and cites a commit
llxprt-luther,76,medium_confidence,commit_after_finding_within_24h,2026-06-28T03:15:35Z,1d55c2587e985ca5bb9a1948fee9e6cc6befe5f1,https://github.com/vybestack/llxprt-luther/pull/76#discussion_r3487056860,https://github.com/vybestack/llxprt-luther/commit/1d55c2587e985ca5bb9a1948fee9e6cc6befe5f1,2.8 hours after latest retained CodeRabbit finding
llxprt-luther,76,medium_confidence,commit_after_finding_within_24h,2026-06-28T05:32:12Z,5323871cb803a5819d1bd11e86bbfa842e891d68,https://github.com/vybestack/llxprt-luther/pull/76#discussion_r3487285010,https://github.com/vybestack/llxprt-luther/commit/5323871cb803a5819d1bd11e86bbfa842e891d68,2.2 hours after latest retained CodeRabbit finding
llxprt-luther,76,medium_confidence,commit_after_finding_within_24h,2026-06-28T08:21:48Z,ca927d7533984d98fd50bd3938cbecdac841e574,https://github.com/vybestack/llxprt-luther/pull/76#discussion_r3487415435,https://github.com/vybestack/llxprt-luther/commit/ca927d7533984d98fd50bd3938cbecdac841e574,2.7 hours after latest retained CodeRabbit finding
llxprt-luther,88,medium_confidence,commit_after_finding_within_24h,2026-06-30T09:06:38Z,47f03fdf10872aab2babd85581afb78a72dc8320,https://github.com/vybestack/llxprt-luther/pull/88#discussion_r3497476679,https://github.com/vybestack/llxprt-luther/commit/47f03fdf10872aab2babd85581afb78a72dc8320,0.1 hours after latest retained CodeRabbit finding
llxprt-luther,90,medium_confidence,commit_after_finding_within_24h,2026-06-30T21:57:55Z,b9b755f8e75d670ddd2557b3220bed2d66b0f4ce,https://github.com/vybestack/llxprt-luther/pull/90#discussion_r3500722450,https://github.com/vybestack/llxprt-luther/commit/b9b755f8e75d670ddd2557b3220bed2d66b0f4ce,4.4 hours after latest retained CodeRabbit finding
llxprt-luther,90,medium_confidence,commit_after_finding_within_24h,2026-06-30T22:37:31Z,21ab633826681ea9744c50c5d05c5db581b8c3ea,https://github.com/vybestack/llxprt-luther/pull/90#discussion_r3500722450,https://github.com/vybestack/llxprt-luther/commit/21ab633826681ea9744c50c5d05c5db581b8c3ea,5.0 hours after latest retained CodeRabbit finding
llxprt-luther,92,medium_confidence,commit_after_finding_within_24h,2026-07-01T16:51:43Z,7f99e4c7961af390bce3cc3c8951bbf1411b079f,https://github.com/vybestack/llxprt-luther/pull/92#discussion_r3504988678,https://github.com/vybestack/llxprt-luther/commit/7f99e4c7961af390bce3cc3c8951bbf1411b079f,6.7 hours after latest retained CodeRabbit finding
llxprt-luther,93,medium_confidence,commit_after_finding_within_24h,2026-07-01T21:34:24Z,859f53578b2f5749f21bf12b7b265a9e98d700a2,https://github.com/vybestack/llxprt-luther/pull/93#discussion_r3509135952,https://github.com/vybestack/llxprt-luther/commit/859f53578b2f5749f21bf12b7b265a9e98d700a2,0.1 hours after latest retained CodeRabbit finding
llxprt-luther,95,medium_confidence,commit_after_finding_within_24h,2026-07-02T02:38:39Z,03f958ed2f3492754978e291e28e08319ca4be81,https://github.com/vybestack/llxprt-luther/pull/95#discussion_r3510066087,https://github.com/vybestack/llxprt-luther/commit/03f958ed2f3492754978e291e28e08319ca4be81,0.2 hours after latest retained CodeRabbit finding
llxprt-luther,96,medium_confidence,commit_after_finding_within_24h,2026-07-02T05:50:28Z,1c1fb1a977c54a298694672ea875c3c987f07211,https://github.com/vybestack/llxprt-luther/pull/96#discussion_r3510618559,https://github.com/vybestack/llxprt-luther/commit/1c1fb1a977c54a298694672ea875c3c987f07211,0.6 hours after latest retained CodeRabbit finding
llxprt-luther,96,medium_confidence,commit_after_finding_within_24h,2026-07-02T06:35:25Z,f1a3f665e5b8c324ad80ebceac0c6068abbec4cf,https://github.com/vybestack/llxprt-luther/pull/96#discussion_r3510870456,https://github.com/vybestack/llxprt-luther/commit/f1a3f665e5b8c324ad80ebceac0c6068abbec4cf,0.3 hours after latest retained CodeRabbit finding
llxprt-luther,97,medium_confidence,commit_after_finding_within_24h,2026-07-02T10:32:12Z,263b3a986c9c68d73f7f7088c13585e0345ba4bb,https://github.com/vybestack/llxprt-luther/pull/97#discussion_r3512241065,https://github.com/vybestack/llxprt-luther/commit/263b3a986c9c68d73f7f7088c13585e0345ba4bb,0.3 hours after latest retained CodeRabbit finding
